"","Electoral District","Year","Party","2014 Percent","median","lowr","upr"
"241","Mt Albert",2017,"National Party",0.3908,0.361782117759847,0.294961189857888,0.410800124237729
"242","Mt Albert",2017,"New Zealand First Party",0.0411,0.0371842276919405,0.016939278042557,0.106835528390306
"243","Mt Albert",2017,"United Future",0.0016,0.0103626645342004,0.00101519810770526,0.0677905934172233
"244","Mt Roskill",2017,"ACT",0.018,0.00553192174285208,0.00120991730192877,0.0181962505206903
"245","Mt Roskill",2017,"Conservative Party",0.0366,0.000978350056078263,5e-04,0.0102616476763949
"246","Mt Roskill",2017,"Green Party",0.0967,0.0992858704512936,0.0814218951066955,0.118050941216853
"247","Mt Roskill",2017,"Labour Party",0.3563,0.403371057404328,0.356824312152481,0.451485127183034
"248","Mt Roskill",2017,"Mana",0.009,0.00115121015732225,5e-04,0.0119347086356849
"249","Mt Roskill",2017,"Maori Party",0.0039,0.00366171616948097,0.00182182935196874,0.0115672771328947
"250","Mt Roskill",2017,"National Party",0.4208,0.391782117759847,0.324961189857888,0.444920718096191
"251","Mt Roskill",2017,"New Zealand First Party",0.0532,0.0481314090805654,0.0219262674419473,0.124665904964176
"252","Mt Roskill",2017,"United Future",0.002,0.0127193778707327,0.00126899763463157,0.0741300425808045
"253","Napier",2017,"ACT",0.0028,0.000860521159999212,5e-04,0.00306855903288516
"254","Napier",2017,"Conservative Party",0.0623,0.00166533356540097,5e-04,0.017467230880858
"255","Napier",2017,"Green Party",0.0877,0.090816548742183,0.0738438490264447,0.112650539480903
"256","Napier",2017,"Labour Party",0.2596,0.315455106221471,0.260190391911264,0.36828336873588
"257","Napier",2017,"Mana",0.006,0.000767473438214837,5e-04,0.00937994126401493
"258","Napier",2017,"Maori Party",0.0044,0.00413116696044007,0.00205539721760576,0.0132711140255236
"259","Napier",2017,"National Party",0.4938,0.464782117759847,0.397961189857888,0.523435192737986
"260","Napier",2017,"New Zealand First Party",0.0743,0.067221122080564,0.0306225877995618,0.152788231365876
"261","Napier",2017,"United Future",0.0017,0.0143174705250497,0.00107864798943684,0.0822689526905435
"262","Nelson",2017,"ACT",0.004,0.00122931594285602,5e-04,0.00426500195069639
"263","Nelson",2017,"Conservative Party",0.055,0.0014701981717023,5e-04,0.0154205088033257
"264","Nelson",2017,"Green Party",0.1414,0.144397365799972,0.119059523971942,0.165520769232126
"265","Nelson",2017,"Labour Party",0.2471,0.301543698163145,0.247666269061461,0.354284990716849
"266","Nelson",2017,"Mana",0.0083,0.00106167158953052,5e-04,0.0114872111133007
"267","Nelson",2017,"Maori Party",0.0033,0.00309837522033005,0.00154154791320432,0.011967072572807
"268","Nelson",2017,"National Party",0.4443,0.415282117759847,0.348461189857888,0.473168336869051
"269","Nelson",2017,"New Zealand First Party",0.0767,0.0693924638435971,0.0316117427217549,0.153424689351717
"270","Nelson",2017,"United Future",0.0025,0.0147832465198379,0.00158624704328947,0.083047142179953
"271","New Lynn",2017,"ACT",0.0162,0.00497872956856687,0.00108892557173589,0.0164096106203981
"272","New Lynn",2017,"Conservative Party",0.0368,0.000983696231248086,5e-04,0.0103177222538616
"273","New Lynn",2017,"Green Party",0.1005,0.103229077534134,0.0846215145628015,0.122949527408853
"274","New Lynn",2017,"Labour Party",0.3609,0.410217532687628,0.361424789895601,0.460432481563164
